TargetName	location
CCL11	chr17:34287634-34287683
TRIO	chr5:14316742-14330825
GDAP1	chr8:74361961-74362970
PGAM5	chr12:132714935-132714969
RGCC	chr13:41458361-41458395
PDSS1	chr10:26720285-26720334
IYD	chr6:150394099-150394148
PDE6C	chr10:93620640-93620689
ZW10	chr11:113757769-113757818
WDR1	chr4:10074688-10074737
GNRH2	chr20:3044472-3044506
NRBP2	chr8:143839957-143840000
SMOX	chr20:4187484-4187533
RALGAPA2	chr20:20589290-20589339
TTC28	chr22:28107762-28107811
LIMS2	chr2:127638484-127638523
MAF1	chr8:144106628-144106837
TGFBRAP1	chr2:105275621-105275670
C19orf25	chr19:1474594-1474629
PCMT1	chr6:149793561-149793610
SLC25A42	chr19:19107948-19107983
PLCB2	chr15:40303310-40304003
POGZ	chr1:151424986-151425035
TMEM17	chr2:62502701-62502750
RYR1	chr19:38469085-38469134
SIAH2	chr3:150742306-150742352
CISD3	chr17:38733320-38733354
ZNF747	chr16:30534821-30534870
VPS16	chr20:2861002-2861039
MAGEL2	chr15:23644291-23644340
TRIML2	chr4:188101162-188101211
ALOX5AP	chr13:30756001-30763963
CIDEC	chr3:10023610-10023659,chr3:9869932-9869981
ADCY2	chr5:7414690-7414739
CYP11B2	chr8:142911260-142911309
PAPPA2	chr1:176594991-176595034
ARHGEF39	chr9:35660187-35660236
OR2W5P	chr1:247491121-247491169
BICDL1	chr12:120061763-120061809
CAB39	chr2:230817795-230817844
IZUMO4	chr19:2098078-2098114
EMB	chr5:50428177-50428226
JPT1	chr17:75136032-75136066
ADCY10	chr1:167914082-167914131
ZBTB26	chr9:122919117-122919164
SLA2	chr20:36633558-36633592
EXTL3	chr8:28752735-28752784
DIPK1B	chr9:136717646-136717681
CLK2	chr1:155268016-155268062
ZNF449	chrX:135360475-135360524
BAIAP2L2	chr22:38088912-38088946
ARHGEF7	chr13:111267610-111267659
VWA8	chr13:41761155-41761204
TPST1	chr7:66286544-66286593
SPAG1	chr8:100191392-100191441
PTMS	chr12:6770617-6770659
PRSS56	chr2:232524816-232525224
FBP1	chr9:94617835-94620352
AKR1D1	chr7:138117123-138117172
HHIP	chr4:144714282-144714331
DNAJC8	chr1:28200648-28200692
DGKQ	chr4:958994-959033
NTRK2	chr9:84727906-84727955
LRRTM3	chr10:67097621-67097664
TEX55	chr3:119146468-119146517
CHST6	chr16:75472784-75472820
DUS3L	chr19:5790291-5791048
CEP250	chr20:35472757-35472806
MYO5A	chr15:52319286-52319328
MPZ	chr1:161306856-161306895
MAGEE2	chrX:75784000-75784049
WWOX	chr16:78109781-78109830
COQ10A	chr12:56269485-56269530
HSPA4	chr5:133088413-133088462
DRD4	chr11:640290-640418
RPP40	chr6:4995235-4995958
MT1A	chr16:56638716-56638750
VPS37A	chr8:17284498-17284532
PROSER2	chr10:11871480-11871529
SERINC3	chr20:44513929-44513978
H2AC4	chr6:26033263-26033297
JCHAIN	chr4:70656465-70656514
SDHB	chr1:17044767-17044816
STK3	chr8:98526805-98526854
TAF2	chr8:119746883-119746921
ENDOU	chr12:47710219-47710268
FFAR3	chr19:35360160-35360194
GBP6	chr1:89381965-89382703
PPARA	chr22:46198518-46198567
SMIM13	chr6:11134430-11134479
TPBG	chr6:82366251-82366300
FURIN	chr15:90880705-90880741
ZBTB18	chr1:244053797-244053846
SNX3	chr6:108212084-108212133
KCNK9	chr8:139618667-139618716
MZT2A	chr2:131491877-131491911,chr2:130182740-130182774
ZNF705B	chr8:7930352-7930401,chr8:7381487-7381536
CFAP69	chr7:90309281-90309330
RAP1B	chr12:68657151-68657200
ANAPC13	chr3:134478712-134482843
COL1A2	chr7:94420422-94420567
CENPU	chr4:184695267-184695316
ANKK1	chr11:113400010-113400044
ZFP36L1	chr14:68787814-68787863
ZNF234	chr19:44158851-44158900
NSMF	chr9:137449423-137449462
VPS11	chr11:119078593-119078642
TAS2R45	
TSPYL6	chr2:54254587-54254636
LYRM1	chr16:20924054-20924103
PGLYRP3	chr1:153303915-153303954
GJB5	chr1:34757815-34757852
ANO6	chr12:45348111-45348160
C20orf202	chr20:1207285-1207334
SIN3B	chr19:16863764-16865422
EPHA2	chr1:16148976-16149014
RBBP9	chr20:18490400-18490449
AWAT1	chrX:70239758-70239807
YIPF6	chrX:68522766-68522815
OTUD3	chr1:19908431-19908480
MRPL27	chr17:50370513-50370547
MBOAT1	chr6:20126565-20126608
RASD2	chr22:35552232-35552275
SFTPB	chr2:85667132-85667680
CCDC103	chr17:44902898-44902947
CCDC83	chr11:85882536-85882580
NR1H4	chr12:100511090-100511124
NEMF	chr14:49829197-49829245
INPP5A	chr10:132749809-132765785
SLC25A16	chr10:68487174-68488477
UBE2Q2L	chr15:84172490-84172524
PNPLA8	chr7:108479281-108479330
H4C12	chr6:27824092-27824132,chr6:27831520-27831560
KCNIP3	chr2:95375145-95375191
TLR10	chr4:38773861-38773910
TBC1D1	chr4:38133089-38133138
RAB36	chr22:23153070-23153119
MRPL17	chr11:6682295-6682334
OR4D5	chr11:123939815-123939864
FAM234A	chr16:259498-259547
RESF1	chr12:31981337-31981386
SLC6A3	chr5:1406263-1409046
ALKAL1	chr8:52539831-52539880
ZNF396	chr18:35373532-35373576
RIPPLY3	chr21:37017969-37018003
TMEM184A	chr7:1550952-1555269
RHOT2	chr16:670319-670356
ASB10	chr7:151175813-151175849
HDHD5	chr22:17137850-17137899
LARGE1	chr22:33273527-33273573
GREM1	chr15:32731157-32731197
ZNF217	chr20:53581778-53581827
ABCB5	chr7:20651476-20651525
TMEM98	chr17:32941231-32941280
CHRM3	chr1:239908068-239908117
KCNJ8	chr12:21766406-21766455
C3orf70	chr3:185083139-185083173
RPL17	chr18:49488514-49488563
CENPV	chr17:16344648-16344697
EPAS1	chr2:46385856-46385905
LRRC7	chr1:70038291-70038340
ADGRG2	chrX:19004872-19006043
ZZZ3	chr1:77566159-77568358
HEATR6	chr17:60060080-60066241
EPHA3	chr3:89341839-89341888
JUNB	chr19:12792552-12792586
GFRA3	chr5:138252561-138252610
SFXN1	chr5:175492166-175492215
MZT1	chr13:72710304-72718959
PALLD	chr4:168890926-168890961
DONSON	chr21:33584752-33586010
LRRN4	chr20:6044665-6050812
RPL5	chr1:92837491-92837540
RIT2	chr18:43115497-43115546
RBFOX1	chr16:7518323-7518357
KCTD6	chr3:58501043-58501092
KDM4B	chr19:5039843-5039877
MUTYH	chr1:45331319-45331438
AKIP1	chr11:8919392-8919436
ATF7	chr12:53552541-53552590
TCEANC	chrX:13662806-13662853
ASIC4	chr2:219515087-219515132
FNDC1	chr6:159225631-159225680
IL4I1	chr19:49889912-49889949
LCP2	chr5:170248629-170248678
ZNF501	chr3:44735894-44735943
ERN2	chr16:23709270-23710220,chr16:23707079-23710220
CPNE7	chr16:89589906-89591010
WDR7	chr18:56923995-56924044
HSP90AA1	chr14:102084502-102084551
FXYD1	chr19:35140598-35141141
SEPTIN6	chrX:119649947-119649996
FAM71A	chr1:212625375-212625422
SPINK2	chr4:56810127-56810176
CRMP1	chr4:5821336-5821385
ADCK1	chr14:77933829-77933863
WFIKKN1	chr16:633131-633167
APOBEC3F	chr22:39040864-39040898
PRPF39	chr14:45096227-45096934
CCR6	chr6:167136664-167136713
SMDT1	chr22:42082002-42082051
PRR18	chr6:166305772-166305821
CLECL1	chr12:9722709-9722758
ZNF662	chr3:42914436-42914485
CLCA1	chr1:86499927-86499976
VSTM4	chr10:49107789-49107823
C11orf86	chr11:66976546-66976580
BMPR1A	chr10:86921526-86921575
ANKRD33B	chr5:10654644-10654693
ACYP1	chr14:75053572-75053607
APOL2	chr22:36227774-36227823
ADGRD2	chr9:124467735-124467779
HMGN2	chr5:73410383-73410417,chr1:26474656-26475135
REST	chr4:56929996-56930032
KRT20	chr17:40876383-40876432
PCBP1	chr2:70088417-70088451
LACC1	chr13:43888785-43888834
TFE3	chrX:49029139-49029187
RHEB	chr7:151467124-151467158
MYOC	chr1:171636087-171636131
CALM3	chr19:46609834-46609878
STX12	chr1:27822319-27822368
MLANA	chr9:5909128-5909177
NOC2L	chr1:945521-945555
ANKRD54	chr22:37831441-37831481
MC1R	chr16:89920888-89920922
BAZ2A	chr12:56598480-56598529
EPB41L4B	chr9:109251501-109253479
NCOA5	chr20:46061308-46061357
PRKD1	chr14:29632906-29634426
SUGP1	chr19:19276578-19276627
C11orf45	chr11:128902672-128903374
ITGA5	chr12:54395298-54395347
SLC1A3	chr5:36608556-36608605,chr5:36608556-36629450,chr5:36608556-36671029
PRMT7	chr16:68339558-68339823
ZNF433	chr19:12016350-12016399
SORD	chr15:44826828-44826877,chr15:45073711-45073760
KNTC1	chr12:122573055-122573189
OR13C8	chr9:104569260-104569309
TEX49	chr12:48764946-48764989
MAF	chr16:79599772-79599806
SPRR2A	chr1:153056350-153056399
OR52A5	
ATP2B4	chr1:203711057-203711093
LTC4S	chr5:179794066-179794105
ANGPTL6	chr19:10093808-10093842
SYNC	chr1:32695923-32695972
MYB	chr6:135187857-135187892
PAM	chr5:102926662-102946879
BCKDHA	chr19:41419220-41419257
HDAC8	chrX:72572667-72572716
CDHR2	chr5:176581355-176581389
SLF1	chr5:94692235-94694847
USP34	chr2:61278210-61278259
TMED1	chr19:10835063-10835100
OR4P4	chr11:55639224-55639271
OPN3	chr1:241604450-241604484
IL2RA	chr10:6012750-6012799
BDKRB2	chr14:96240536-96240571
APOM	chr6:31657460-31657655
CTAGE1	chr18:22414451-22414500
TMIGD3	chr1:111486604-111486638
APBB1	chr11:6401072-6401393
SEPTIN8	chr5:132763770-132763819
GAB1	chr4:143415736-143433504
RFXAP	chr13:36819473-36819507
KRT77	chr12:52703356-52703405
FOXP1	chr3:70977837-70977871
FKBP11	chr12:48923809-48924223
STEAP3	chr2:119247858-119247907
ZSCAN18	chr19:58084086-58084135
ATL1	chr14:50620686-50621851
TTF1	chr9:132400051-132400100
ZNF564	chr19:12527800-12527849
GDPD5	chr11:75435575-75435624
ATP6V0A4	chr7:138762417-138762931
CCDC173	chr2:169681105-169681150
GAPVD1	chr9:125298988-125299033
EPHA8	chr1:22576515-22576559
SLC34A1	chr5:177388107-177388143
HOXB3	chr17:48549550-48549597
C1QC	chr1:22647532-22647577
APRT	chr16:88809564-88809604
CA14	chr1:150264639-150264686
HHIPL1	chr14:99662983-99663017
MFN2	chr1:12005778-12005822
CT47B1	chrX:120875294-120875339
CEACAM19	chr19:44671517-44671566
INVS	chr9:100252303-100252352
MILR1	chr17:64460923-64465482
OPCML	chr11:132419919-132419968
CSTA	chr3:122341537-122341586
TMEM221	chr19:17435567-17435616
TMEM185A	chrX:149631632-149631666
ZNF827	chr4:145886133-145892266
TAS2R7	chr12:10802128-10802177
C3AR1	chr12:8059763-8059812
RLIM	chrX:74592580-74592629
CASS4	chr20:56412386-56412422
SENP8	chr15:72139685-72139734
CCNA1	chr13:36440152-36441124
FAM170B	chr10:49132158-49132192
TNNT1	chr19:55133896-55134072
FANCE	chr6:35459358-35459407
TNRC18	chr7:5370422-5370456
RAP2B	chr3:153162776-153162819
CDC40	chr6:110215325-110217744
ARNT	chr1:150817385-150817419
IQGAP2	chr5:76611076-76611125
SLC1A2	chr11:35256751-35256800
SELENON	chr1:25815566-25815610
MBD5	chr2:148470424-148483121
RPL11	chr1:23692633-23692667
PHF19	chr9:120873995-120874042
IAPP	chr12:21378331-21378380
SPTLC1	chr9:92080935-92108745
PRR35	chr16:563379-563413
MAP3K10	chr19:40209120-40209160
C2orf15	chr2:99150581-99150630
GRM3	chr7:86765577-86786273
LGALS14	chr19:39707213-39707262
COG2	chr1:230660823-230663189
NOBOX	chr7:144400305-144401083
ITGAV	chr2:186667693-186667742
ISLR2	chr15:74132856-74132892
ASCL3	chr11:8937660-8937703
TEX35	chr1:178514722-178514756
CD163	chr12:7487908-7487955
CLTC	chr17:59644287-59644336
CDH10	chr5:24487901-24487950
SPIN4	chrX:63350295-63350344
ERLEC1	chr2:53801402-53801451
GTPBP2	chr6:43625415-43625459
ZNF230	chr19:44013620-44013669
LYRM9	chr17:27880305-27880354
YARS1	chr1:32782471-32782507
HACD3	chr15:65554894-65554943
TRPM5	chr11:2407272-2407767
ST3GAL1	chr8:133457049-133457098
WWTR1	chr3:149527848-149527897
TTC23L	chr5:34866913-34866962
PRSS22	chr16:2855650-2855688
TMEM229B	chr14:67472299-67472348
PAGE4	chrX:49832607-49832641
TXLNG	chrX:16829736-16832637
ITGAX	chr16:31361871-31361905
INPP5K	chr17:1495577-1495626
UBIAD1	chr1:11273842-11273891
FUT11	chr10:73773465-73773514
RIOX1	chr14:73492570-73492608
SERPINB4	chr18:63637907-63637941
IFNE	
ASGR2	chr17:7101422-7101471
TOLLIP	chr11:1276555-1276604
TIAL1	chr10:119576616-119576665
VTI1A	chr10:112668267-112668950
EVPL	chr17:76007858-76007897
PPP5D1	chr19:46600920-46600955
GUCY2D	chr17:8014631-8014680
LGALSL	chr2:64460502-64460551
GRK7	chr3:141780668-141780705
ATP1A1	chr1:116390401-116390820
FSTL5	chr4:161385859-161385908
GLUD2	chrX:121047670-121047704
TM6SF1	chr15:83119578-83119621
HSD11B1L	chr19:5687529-5687568
ZNF41	chrX:47446507-47446554
GRK2	chr11:67279868-67280748
ROR2	chr9:91730975-91731009
ACTR1B	chr2:97656069-97656118
GNPDA2	chr4:44702541-44702590
SARNP	chr12:55789101-55790573
SGO1	chr3:20183946-20183995
ABCG1	chr21:42287896-42287930
GPLD1	chr6:24445745-24445779
MON2	chr12:62532657-62534880
VN1R3	chr16:31808660-31808699
SUSD5	chr3:33153854-33153901
SH3PXD2A	chr10:103595074-103595123
TBC1D4	chr13:75302321-75302370
DSG1	chr18:31354965-31355014
TEX26	chr13:30956927-30956974
TMEM185B	chr2:120219257-120219306
TRIM54	chr2:27282479-27282522
CPSF4	chr7:99448130-99448179
LSM8	chr7:118192442-118192491
NTRK1	chr1:156875543-156875582
CLEC11A	
RAB6C	chr2:129981320-129981369,chr2:131362466-131362515
NLRP4	chr19:55852358-55857715
PNISR	chr6:99410738-99410787,chr6:99409342-99410787
C8orf89	chr8:73241461-73241495
CIAO2A	chr15:64088754-64088803
COA1	chr7:43639596-43639641
CEP44	chr4:174316181-174316224
BPGM	chr7:134679121-134679170
ANKRD42	chr11:83211381-83211430
SNX29	chr16:12078900-12126651
B4GALNT2	chr17:49166168-49166217
CLASP1	chr2:121447441-121447490
HINT1	chr5:131159494-131159543
ATP5MF	chr7:99458321-99458355
MADCAM1	chr19:498565-498599
RAB40B	chr17:82657119-82657168
SLAMF6	chr1:160487122-160487171
SQLE	chr8:125021993-125022042
OPN1MW	chrX:154196288-154196322
CLUAP1	chr16:3536557-3536606
TRAPPC4	chr11:119018815-119018860
NELFA	chr4:1991602-1991651
DNAJA2	chr16:46971385-46971432
PPP1R21	chr2:48491041-48491090
FAM229B	chr6:112100677-112100711
IL24	chr1:206903573-206903622
RPH3A	chr12:112897413-112897462
NME2	chr17:51168263-51168300
PTGFR	chr1:78492923-78492972
ZFR2	chr19:3851844-3851893
OR5AP2	chr11:56642130-56642179
TSEN15	chr1:184054424-184054765
SHTN1	chr10:116915383-116915432
SHC3	chr9:89075170-89075209
TFAP2E	chr1:35595046-35595085
ZYG11A	chr1:52854467-52854516
HPS6	chr10:102066590-102066639
OR51F2	chr11:4822026-4822075
LHX6	chr9:122202794-122202843
ZNF654	chr3:88140801-88140844
TXNRD3	chr3:126633922-126633971
PFDN6	chr6:33290215-33290340
MKRN1	chr7:140453701-140453750
CASQ2	chr1:115740765-115740814
C9orf72	chr9:27566903-27566952
HACD2	chr3:123502615-123502664
CRISP3	chr6:49728733-49728782
TIGD6	chr5:149995675-149995724
RGP1	chr9:35751710-35751960
NKX2-1	chr14:36516624-36516673
ANGEL1	chr14:76808104-76808144
PPP1R3D	chr20:59938813-59938862
DGLUCY	chr14:91157641-91157688
C1GALT1	chr7:7238804-7238853
IKZF2	chr2:213005717-213005766
DDA1	chr19:17315934-17315968
ZC3H12B	chrX:65505657-65505706
MAS1	chr6:159907142-159907191
IQCE	chr7:2594890-2594938
GJA1	chr6:121447353-121447402
SLC35G2	chr3:136855311-136855360
BRICD5	chr16:2209386-2209424
AMHR2	chr12:53423880-53423916
GPR33	chr14:31483933-31487907
GGT7	chr20:34856827-34856861
H2AC11	chr6:27133043-27133084
BCCIP	chr10:125831503-125831552
LOXL4	chr10:98247798-98247847
DEFB136	chr8:11973988-11974037
PPP1R7	chr2:241160358-241160407
ARG1	chr6:131579176-131579215
OR13D1	chr9:104694514-104694563
MBD3L1	chr19:8842947-8842996
NMNAT3	chr3:139560694-139560743
KLLN	chr10:87860873-87860922
ACVR1	chr2:157738460-157738509
IGSF8	chr1:160095143-160095177
IKZF5	chr10:122996054-122996103
PDE9A	chr21:42762210-42765397
SNRPF	chr12:95861252-95865326
ATP6V1A	chr3:113798257-113798306
CLNS1A	chr11:77629863-77637596
NAXE	chr1:156593946-156593995
TTLL7	chr1:83937968-83947124,chr1:83937968-83942463
PRUNE2	chr9:76637491-76637540
CD163L1	chr12:7373573-7373607
ASIC2	chr17:33013303-33013347
CMTR2	chr16:71285292-71285341
KLRD1	chr12:10313479-10313513
CCDC177	chr14:69570001-69570050
CCDC200	chr17:43221479-43221528
RPAP3	chr12:47669040-47669089
MAMDC4	chr9:136853900-136854023
FHAD1	chr1:15327073-15327107
SEMA4A	chr1:156160951-156161000
TMEM205	chr19:11342838-11342872
ZMPSTE24	chr1:40268441-40268490
ZNF701	chr19:52583442-52583491
TAL2	chr9:105662702-105662738
CNST	chr1:246647878-246647927
TRIB3	chr20:396988-397037
C12orf50	chr12:87989356-87994666
LDHC	chr11:18434882-18438545
RAD23B	chr9:107329735-107329784
HNRNPF	chr10:43394655-43396471
PAWR	chr12:79621086-79621135
PHGR1	chr15:40356351-40356400
TLE3	chr15:70054454-70054488
TSC2	chr16:2072908-2072952
OTUD5	chrX:48934800-48934846
NUP210	chr3:13316479-13316513
SOS1	chr2:39022743-39022792
PPP1R37	chr19:45140562-45140596
TRMT61B	chr2:28861250-28861299
SMARCD1	chr12:50090503-50090552
USP17L11	chr8:7973219-7973253,chr4:9334658-9334692,chr4:9367874-9367908,chr8:12129263-12129297,chr4:9339403-9339437,chr4:9267619-9267653,chr4:9262872-9262906,chr4:9358383-9358417,chr4:9210657-9210691,chr4:9220152-9220186,chr4:9234385-9234419,chr8:12138726-12138760,chr8:7337115-7337149,chr4:9215405-9215439,chr8:7332387-7332421,chr4:9258124-9258158,chr4:9344148-9344182,chr4:9325165-9325199,chr4:9248630-9248664,chr4:9348893-9348927,chr4:9243879-9243913,chr4:9353638-9353672,chr4:9363129-9363163,chr4:9253378-9253412,chr4:9329911-9329945
RCBTB2	chr13:48515214-48515256
DPM3	chr1:155140037-155140075
DIAPH1	chr5:141576845-141577497
PEX10	chr1:2408793-2408827
GNG2	chr14:51967705-51967754
RAET1E	chr6:149889509-149889556
WFIKKN2	chr17:50841157-50841206
LDLRAD1	chr1:54007934-54007983
VSTM5	chr11:93820788-93820837
ZCCHC14	chr16:87417705-87417740
CATIP	chr2:218357705-218358049
PARP11	chr12:3812374-3812423
DBNL	chr7:44056803-44056837
TRIM52	chr5:181260521-181260570
AGGF1	chr5:77030492-77030541
GSTA2	
LDLRAP1	chr1:25557165-25557206
CHRNB1	chr17:7456762-7456811
S100G	chrX:16651116-16654428
SUCNR1	chr3:151881380-151881429
FAM53A	chr4:1655697-1657421
MED26	chr19:16575095-16575144
CYP21A2	chr6:32039561-32039610,chr6:32006825-32006874
P3H2	chr3:189989025-189994129
ZNF410	chr14:73931570-73931619
SMCO1	chr3:196509605-196509654
CFHR1	chr1:196826944-196826988,chr1:196950967-196951011
GAREM1	chr18:32266757-32266806
PRKCSH	chr19:11436441-11436490
LAT	chr16:28990418-28990467
ENC1	chr5:74628116-74628165
FAM131A	chr3:184346105-184346149
SOGA3	chr6:127518788-127518823
ANXA3	chr4:78586287-78586336
CNIH4	chr1:224360561-224365925,chr1:224357041-224365925,chr1:224364453-224365925
DDIT3	chr12:57520428-57520463
CXCR1	chr2:218164201-218164250
MSX1	chr4:4863272-4863321
UTRN	chr6:144700128-144700177
PIM1	chr6:37174467-37174516
FBXW7	chr4:152326058-152326107
NEUROD4	chr12:55020189-55020238
SLC30A1	chr1:211575632-211575681
ANKRD30BL	chr10:45193946-45194142,chr2:132157114-132157310,chr21:13042615-13042811,chr18:15325698-15325894,chr2:132157114-132257530,chr9:40763443-40763639,chr2:132157114-132161489,chr9:64884209-64884405
TRAF6	chr11:36501254-36501288
MFSD3	chr8:144511101-144511145
ALDH1B1	chr9:38396942-38396986
RELN	chr7:103500876-103500921
IKBKE	chr1:206491693-206491727
CKAP2L	chr2:112739033-112740851
NDUFB9	chr8:124547034-124547075
SULF1	chr8:69638807-69638841
NEK3	chr13:52132855-52132904
FSTL1	chr3:120409541-120409575
SLC7A6OS	chr16:68304181-68304230
ERCC1	chr19:45420387-45420427
CYB561D2	chr3:50351499-50351544
DSN1	chr20:36752833-36752870
DET1	chr15:88512830-88512879
P4HA1	chr10:73053435-73053484
LBHD1	chr11:62662977-62663026
GSS	chr20:34928723-34928772
MAP2K5	chr15:67563288-67563336
NTN1	chr17:9221232-9239663
EPHB1	chr3:135166019-135166067
CYTH1	chr17:78676079-78676113
KRTAP20-3	chr21:30642994-30643029
ZNF749	chr19:57444297-57444346
ERVV-2	chr19:53044904-53044953
TMEM35B	chr1:34982117-34983813
DENND1A	chr9:123454769-123457386
ASMT	chrX:1615263-1623177
FAR2	chr12:29335226-29335275
CDS2	chr20:5193773-5193822
UBTF	chr17:44215940-44215989
ARFGEF3	chr6:138255605-138255639
IGF2BP3	chr7:23342179-23343756
KLRC4	chr12:10409432-10409481,chr12:10420407-10420456
AHSG	chr3:186621127-186621176
GATA4	chr8:11758783-11758832
RALY	chr20:34072181-34072222
ABCG4	chr11:119161039-119161073
NCALD	chr8:101686695-101686744
HABP2	chr10:113578135-113578665
SLC15A4	chr12:128810082-128814794
FARSA	chr19:12924490-12924524
IER3	chr6:30743821-30743861
SPC25	chr2:168877289-168877338
MLLT6	chr17:38709535-38709569
NUP160	chr11:47784987-47785036
FAM171B	chr2:186762484-186762518
CMPK1	chr1:47334036-47334074
UBE2L6	chr11:57551711-57551755
NAP1L4	chr11:2971469-2971503
FCRL6	chr1:159810096-159810145
KIAA0930	chr22:45195855-45195904
TEX53	chr9:114656541-114656575
CCDC89	chr11:85685102-85685137
SLC6A16	chr19:49294399-49294433
RYR2	chr1:237441427-237441476
PCYOX1L	chr5:149368158-149368192
ZNF710	chr15:90073235-90074132
AVEN	chr15:34003043-34003092
KANSL3	chr2:96611114-96612303
GBP2	chr1:89117602-89117642
RTBDN	chr19:12828714-12828751
ZNF653	chr19:11485687-11485736
GPI	chr19:34400002-34400051
NXT2	chrX:109541562-109541611
HTRA4	chr8:38976606-38976655
C6orf118	chr6:165293449-165297988
ABCC2	chr10:99797104-99797138
FAM98A	chr2:33599201-33599250
C11orf54	chr11:93750412-93753698
MED11	chr17:4731779-4731826
GRPR	chrX:16152325-16152363
EHD2	chr19:47741165-47741199
ENTPD4	chr8:23447709-23447758
MAL	chr2:95053642-95053689
MAGEF1	chr3:184710564-184710613
OR1D2	
ZNF492	chr19:22634349-22634393
PDGFB	chr22:39224484-39224529
TRIM22	chr11:5709620-5709669
GLOD4	chr17:759901-759950
APOL1	chr22:36265492-36265538
GALNT4	chr12:89524209-89524258
CAMTA2	chr17:4979767-4979806
CCL20	chr2:227813939-227815454,chr2:227813939-227815457
ZNF696	chr8:143297997-143298046
LACTB2	chr8:70657757-70657806
HPGD	chr4:174521959-174522008
RIOK1	chr6:7414288-7414322
HSCB	chr22:28743947-28744632
TNS1	chr2:217803885-217803934
ATP5F1C	chr10:7799074-7799123
AFP	chr4:73450748-73452444
SHE	chr1:154499236-154501469
ORC4	chr2:147943479-147943513
SIAH3	chr13:45781260-45781309
FAM151A	chr1:54610550-54611637
RAD51	chr15:40728774-40728820
PRAMEF18	chr1:13223048-13223097
DDX54	chr12:113172484-113172518
FAM20A	chr17:68554795-68555570
CDKN1C	chr11:2883493-2883537
GBGT1	chr9:133155202-133155236
ADAP1	chr7:905067-905116
LRP5	chr11:68416356-68416392
RIC8B	chr12:106815075-106815124
IGSF22	chr11:18720222-18720271
SPEM2	chr17:7425799-7426014
LRRC32	chr11:76657934-76657975
OGFR	chr20:62808267-62808316
OTOF	chr2:26458167-26458216
KCNMA1	chr10:77637362-77637396
GATAD2A	chr19:19501159-19501193
DAPL1	chr2:158804358-158807092
FGF16	chrX:77456453-77456502
C5orf34	chr5:43509170-43509219
WARS1	chr14:100353812-100353846
NPM1	chr5:171387933-171387967
ZNF799	chr19:12391470-12391518
SPIN2A	chrX:57137434-57137468
GRM4	chr6:34022355-34022404
VPS39	chr15:42178520-42178569
COPB1	chr11:14461267-14461316
OR10A6	chr11:7927723-7927772
CCR8	chr3:39332335-39332373
